path,extension,logical_type,size_bytes,size_human
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??1??/3??(0303).ppt,ppt,PowerPoint,1354240,1.3MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/7-5 ?ؾ?????????(0303).ppt,ppt,PowerPoint,453632,443.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/7-2 ?ǰ????ɽ?ǰ(0303).ppt,ppt,PowerPoint,1150464,1.1MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/????.ppt,ppt,PowerPoint,957440,935.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/7-4 ???? ???ֻ???(0303).ppt,ppt,PowerPoint,877568,857.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/?η?-0304.ppt,ppt,PowerPoint,861184,841.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/7-6 ??????????(0303).ppt,ppt,PowerPoint,1043456,1019.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/8?? ?? 9??(0310).ppt,ppt,PowerPoint,850432,830.5KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/7-3 ???????̿?????(0303).ppt,ppt,PowerPoint,745984,728.5KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/??2??/7-1 ????ǰ ????(0303).ppt,ppt,PowerPoint,2409472,2.3MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/???ົ/????.ppt,ppt,PowerPoint,31232,30.5KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0413_제주생명산업기술발전 10개년 계획 수립에 관한 연구(홍사균)/제주생명산업기술발전 10개년 계획 수립에 관한 연구_홍사균(최종보고서).zip__extracted/???ົ/???๮(0304).ppt,ppt,PowerPoint,1915392,1.8MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/????30??-????(new).hwp",hwp,HWP/HWPX,7006208,6.7MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/01-Commerative Symposium Daedeok.ppt",ppt,PowerPoint,1900544,1.8MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/03-Korea2003_JP_final.pdf",pdf,PDF,697646,681.3KB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/07-?ڱ⿵ ?????? ??ǥ????.ppt",ppt,PowerPoint,34304,33.5KB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/06-???ʼ? ?ڻ? ??ǥ?ڷ?.ppt",ppt,PowerPoint,105984,103.5KB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/09-?????? ???? ??ǥ?ڷ?.ppt",ppt,PowerPoint,7520768,7.2MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/04-Bailing Yang ??ǥ?ڷ?.ppt",ppt,PowerPoint,11474944,10.9MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/03-1.hwp",hwp,HWP/HWPX,5046272,4.8MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/02-Kodama ????.ppt",ppt,PowerPoint,1797632,1.7MB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/08-?ֿ??? ??ǥ?ڷ?.ppt",ppt,PowerPoint,495104,483.5KB
"5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0410_대덕연구단지 30년 성과분석 및 발전방안(임기철, 임덕순)/대덕연구단지.zip__extracted/?η?2/05-oasis for research singapore style_biopolis at one north (BO.ppt",ppt,PowerPoint,3156992,3.0MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/과학기술인력 마스터플랜 수립을 위한 연구_임기철_박재민(최종보고서).zip__extracted/???б????η? ???????÷? ?????? ???? ????_?ӱ?ö_??????(??????????).pdf,pdf,PDF,1185289,1.1MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/과학기술인력 마스터플랜 수립을 위한 연구_임기철_박재민(최종보고서).zip__extracted/???б????η? ???????÷? ?????? ???? ????_?ӱ?ö_??????(??????????).hwp,hwp,HWP/HWPX,2240000,2.1MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/편집/편집.zip__extracted/??2??(?ι??? ????????)-5??13??.hwp,hwp,HWP/HWPX,280576,274.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/편집/편집.zip__extracted/??1??(?Ѱ???)-5??13??.hwp,hwp,HWP/HWPX,224256,219.0KB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/편집/편집.zip__extracted/?η?_?????뼺?嵿?º?.hwp,hwp,HWP/HWPX,1821184,1.7MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/편집/편집.zip__extracted/?η?_?????뼺?嵿?º?-????.hwp,hwp,HWP/HWPX,2050560,2.0MB
5. 수탁연구/2004년 수탁과제 최종보고서(40건)/I-0408_과학기술인력 양성 활용 마스터 플랜(임기철.박재민)/편집/편집.zip__extracted/???б????η?.hwp,hwp,HWP/HWPX,2240000,2.1MB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0904_미래예측을 통한 과학기술발전전략 수립(송종국)/미래예측을 통한 과학기술발전전략 수립_송종국(최종보고서).zip__extracted/?̷??????? ???? ???б??????????? ????_??????(??????????).PDF,pdf,PDF,21972193,21.0MB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0909_나노소자특화팹센터 중장기 운영전략 연구용역(이광호)/나노소자특화팹센터 중장기 운영전략 연구용역_이광호(최종보고서).zip__extracted/????????Ưȭ?ռ??? ?????? ????? ?????뿪_?̱?ȣ(??????????).hwp,hwp,HWP/HWPX,7053312,6.7MB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0909_나노소자특화팹센터 중장기 운영전략 연구용역(이광호)/나노소자특화팹센터 중장기 운영전략 연구용역_이광호(최종보고서).zip__extracted/????????Ưȭ?ռ??? ?????? ????? ?????뿪_?̱?ȣ(??????????).pdf,pdf,PDF,4162032,4.0MB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0935-녹색기술.산업 분류체계 정립 및 녹색투자의 산업파급효과 분석(장진규)/녹색기술.산업 분류체계 정립 및 녹색투자의 산업파급효과 분석_장진규(최종보고서).zip__extracted/????????.???? ?з?ü?? ???? ?? ?????????? ?????ı?ȿ?? ?м?_??????(??????????).pdf,pdf,PDF,1941892,1.9MB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0935-녹색기술.산업 분류체계 정립 및 녹색투자의 산업파급효과 분석(장진규)/녹색기술.산업 분류체계 정립 및 녹색투자의 산업파급효과 분석_장진규(최종보고서).zip__extracted/????????.???? ?з?ü?? ???? ?? ?????????? ?????ı?ȿ?? ?м?_??????(??????????-ǥ??).pdf,pdf,PDF,111978,109.4KB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0919_슈퍼컴퓨팅 산업체 활용 지원 기획 연구(장진규)/슈퍼컴퓨팅 산업체 활용 지원 기획 연구_장진규(최종보고서).zip__extracted/??????ǻ?? ????ü Ȱ?? ???? ??ȹ ????_??????(??????????).pdf,pdf,PDF,3803906,3.6MB
5. 수탁연구/2009년 수탁과제 최종보고서(38건)/I-0919_슈퍼컴퓨팅 산업체 활용 지원 기획 연구(장진규)/슈퍼컴퓨팅 산업체 활용 지원 기획 연구_장진규(최종보고서).zip__extracted/??????ǻ?? ????ü Ȱ?? ???? ??ȹ ????_??????(??????????).hwp,hwp,HWP/HWPX,5820416,5.6MB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(??ǥ2-10).hwp,hwp,HWP/HWPX,60762,59.3KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(??????????-4).hwp,hwp,HWP/HWPX,701317,684.9KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(?η?1-4).xls,xls,Excel/CSV,325120,317.5KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(??????????-3).hwp,hwp,HWP/HWPX,1769253,1.7MB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(?η?5).hwp,hwp,HWP/HWPX,33801,33.0KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(??????????-2).hwp,hwp,HWP/HWPX,1169359,1.1MB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(??????????-1).hwp,hwp,HWP/HWPX,557749,544.7KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0007_'99년 및 2000년도 기초연구예산 투자흐름 분석연구(민철구 외)/'99년 및 2000년도 기초연구예산 투자흐름 분석연구_민철구(최종보고서).zip__extracted/'99?? ?? 2000?⵵ ???ʿ??????? ?????帧 ?м?????_??ö??(??ǥ1).xls,xls,Excel/CSV,61440,60.0KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/?????ϵ?(????).ppt,ppt,PowerPoint,184320,180.0KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/case-ausland.hwp,hwp,HWP/HWPX,42902,41.9KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/?????ϵ? ???б??????? 5???? ??ȹ ?????? ???? ????_?ӱ?ö(ǥ??).hwp,hwp,HWP/HWPX,22695,22.2KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/?????ϵ? ???б??????? 5???? ??ȹ ?????? ???? ????_?ӱ?ö(??????????).hwp,hwp,HWP/HWPX,210432,205.5KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0005_경상북도 과학기술진흥 5개년 계획(임기철.정선양)/경상북도 과학기술진흥 5개년 계획 수립에 관한 연구_임기철(최종보고서).zip__extracted/?????ϵ? ???б??????? 5???? ??ȹ ?????? ???? ????_?ӱ?ö(????).hwp,hwp,HWP/HWPX,65724,64.2KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 ?Ұ????????? ?򰡽ǽ? ???? ????_??????(1.KIST??????).hwp,hwp,HWP/HWPX,123386,120.5KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 ?Ұ????????? ?򰡽ǽ? ???? ????_??????(??????????).hwp,hwp,HWP/HWPX,203749,199.0KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 ?Ұ????????? ?򰡽ǽ? ???? ????_??????(3.???ʺ?????).hwp,hwp,HWP/HWPX,83350,81.4KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 ?Ұ????????? ?򰡽ǽ? ???? ????_??????(?η?5).hwp,hwp,HWP/HWPX,26372,25.8KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 ?Ұ????????? ?򰡽ǽ? ???? ????_??????(ǥ????(????)).hwp,hwp,HWP/HWPX,27172,26.5KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0002_기초기술연구회 소관 출연(연) '99 기관평가 보고서(이정원)/'99 소관연구기관 평가실시 지원 연구_이정원(최종보고서).zip__extracted/'99 ?Ұ????????? ?򰡽ǽ? ???? ????_??????(2.??????????).hwp,hwp,HWP/HWPX,76946,75.1KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0001_우리나라 과학기술 경쟁력의 IMD평가와 대응방안(권용수.정진호)/우리나라 과학기술 경쟁력의 IMD평가와 대응방안_권용수(최종보고서).zip__extracted/????ǥ??[1].7.01.xls,xls,Excel/CSV,35840,35.0KB
5. 수탁연구/2000년 수탁과제 최종보고서(22건)/I-0001_우리나라 과학기술 경쟁력의 IMD평가와 대응방안(권용수.정진호)/우리나라 과학기술 경쟁력의 IMD평가와 대응방안_권용수(최종보고서).zip__extracted/?츮???? ???б??? ???????? IMD?򰡿? ????????_?ǿ???(??????????-1).hwp,hwp,HWP/HWPX,701758,685.3KB
