source,format,sizeBytes,version,sections,pageCount,paraCount,textCharCount,title,warnings,error,exitClass,textCountError
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서)/02(2장8절)G7환경공학_5차draft_확인_별첨 수정_20050912.hwp,hwp5,210944,5.0.1.6,1,23,262,18744,제 8 절 환경 선진국으로의 진입을 위한 초석,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서)/02(2장9절)창의사업_5차draft_확인_별첨 수정_20050912.hwp,hwp5,138752,5.0.1.6,1,23,297,19477,제 9 절 세계적인 연구리더 육성을 위한 첫걸음,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0513_대형국책연구개발사업 성과분석(조황희)/대형국가연구개발사업 성과분석_조황희(최종보고서)/03(3장)결론.hwp,hwp5,44032,5.0.1.6,1,10,106,6675,제 3 장  결 론,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0514_건설기술연구개발사업의 유형별 평가 방안 연구(이정원)/건설기술연구개발사업의 유형별 평가 방안 연구_이정원(최종보고서).hwp,hwp5,7516160,5.0.0.6,8,299,3418,229338,2004년 건설기술기반구축사업  최종보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0518_동북아 과학기술협력체 구성 추진 방안 연구(정성철)/동북아 과학기술협력체 구성 추진 방안 연구_정성철(최종보고서).hwp,hwp5,487424,5.0.0.0,5,151,1991,185676,2004 - 09,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0519_연구성과 제고를 위한 감사방안(이민형)/연구성과 제고를 위한 감사방안에 관한 연구_이민형(최종보고서)/연구성과 제고를 위한 감사방안에 관한 연구_이민형(최종보고서).hwp,hwp5,429568,5.0.0.3,3,109,2214,93030,정책연구 2005-16,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0529_연구개발성과평가법(가칭) 제정 연구(황용수)/연구개발성과평가법(가칭) 제정 연구_황용수(최종보고서)/연구개발성과평가법(가칭) 제정 연구_황용수.hwp,hwp5,707072,5.0.1.7,9,185,2359,208907,연구개발성과평가법(가칭) 제정 연구,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0535_부품소재산업 경쟁력 강화를 위한 정책방안 연구(이광호)/부품소재산업 경쟁력 강화를 위한 정책방안 연구_이광호(최종보고서).hwp,hwp5,1382912,5.0.2.4,3,60,879,33129,부품․소재연구회사업 최종보고서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0538_수소경제시대를 대비한 원자력수소 보고서(임기철.황석원)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서).HWP,hwp5,16953856,5.0.1.7,3,307,3703,265583,수소경제시대를 대비한 원자력수소,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0538_수소경제시대를 대비한 원자력수소 보고서(임기철.황석원)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서-부록1-3).hwp,hwp5,60416,5.0.1.7,3,15,269,19781,미래 대체에너지 연구개발 정책 수립을 위한,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0538_수소경제시대를 대비한 원자력수소 보고서(임기철.황석원)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서)/수소경제시대를~_임기철_황석원(최종보고서-부록4).hwp,hwp5,185344,5.0.1.7,2,62,1624,215205,<제목 차례>,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0539_미래혁신형 제 4세대 원자력시스템 연구개발 타당성 분석 및 추진방안 연구(임기철.황석원)/미래혁신형 제 4세대 원자력시스템 연구개발 타당성 분석 및 추진방안 연구_임기철_황석원(최종보고서)/3부 부록 설문지.hwp,hwp5,162304,5.0.1.7,5,24,372,28289,부록 1.  미래 대체에너지 연구개발 정책 수립을 위한 전문가 설문서,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0541_원자력 안전규제제도 종합정비 방안에 관한 조사연구(송종국)/원자력안전규제제도 종합정비를 위한 조사연구_송종국(최종보고서)/원자력안전규제제도 종합정비를 위한 조사연구_송종국(최종보고서).hwp,hwp5,1629696,5.0.1.7,4,390,2657,245961,K,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0543_원자력안전규제제도 종합정비방안에 관한 연구(송종국)/원자력안전규제제도 종합정비방안에 관한 연구_송종국(최종보고서).hwp,hwp5,1624576,5.0.1.7,4,390,2657,245961,K,[],,,
40년 기관 생산 발간물/5. 수탁연구/2005년 수탁과제 최종보고서(21건)/I-0545_벤처캐피탈의 기술가치평가능력 제고 방안 연구(임채윤.이광호)/벤처캐피탈의 기술가치평가능력 제고 방안 연구_임채윤(최종보고서)/벤처캐피탈의 기술가치평가능력 제고 방안 연구_임채윤(최종보고서).hwp,hwp5,9886720,5.0.1.7,8,257,3111,241416,벤처캐피탈의 기술가치평가능력,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/00-목차-0404(종합편-배포본).hwp,hwp5,2888704,5.0.0.3,1,26,749,25851,❙ 요  약	1,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/01-요약-0416초이(종합편-배포본).hwp,hwp5,9158144,5.0.0.3,19,65,528,50407,요   약,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/02-1-3장-0423(종합편-배포본).hwp,hwp5,916992,5.0.0.3,6,122,1648,131873,서   론,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/03-4장제1절-0404(종합편-배포본).hwp,hwp5,10006528,5.0.0.3,3,123,1307,66997,16개 광역시 ․ 도 지역문화산업,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/04-4장제2절-0416초이(종합편-배포본).hwp,hwp5,8893440,5.0.0.3,4,37,401,35996,제2절 설문결과 분석,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/05-4장제2절부록-지역맵핑-0404(종합편-배포본).hwp,hwp5,2192384,5.0.0.3,1,21,188,5164,※ 10대 문화산업 기업/대학/협회 맵핑,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/06-4장제3절-0404(종합편-배포본).hwp,hwp5,77312,5.0.0.3,1,19,30,20243,제3절 16개 광역시․도별 종합 분석,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/08-6장-0404(종합편-배포본).hwp,hwp5,756224,5.0.0.3,16,72,819,60140,지역 문화산업 경쟁력 강화 방안,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/09-7장-0404(종합편-배포본).hwp,hwp5,295424,5.0.0.3,2,54,843,54450,지역문화산업 육성,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/10-종합편참고문헌-0404(종합편-배포본).hwp,hwp5,41984,5.0.0.3,2,7,137,12034,참 고 문 헌,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/2-종합편부록-0404(종합편-배포본)-1.hwp,hwp5,100864,5.0.0.3,2,36,236,12426,부   록,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/배포본/종합편부록-0404(종합편-배포본)-1.hwp,hwp5,101376,5.0.0.3,2,36,236,12382,부   록,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/별책부록/00-목차-0404(별책부록).hwp,hwp5,44544,5.0.0.3,1,16,417,10304,❙ 요  약	1,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/별책부록/01-본문-0404(별책부록).hwp,hwp5,3072512,5.0.0.3,13,215,3860,617920,문화산업 혁신잠재력 지수,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/제출문.hwp,hwp5,6656,5.0.0.3,1,1,27,387,제  출  문,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/00-목차-0404(종합편).hwp,hwp5,2888704,5.0.0.3,1,26,761,26225,❙ 요  약	1,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/01-요약-0416초이(종합편).hwp,hwp5,9157632,5.0.0.3,19,65,534,50574,요   약,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/02-1-3장-0423(종합편).hwp,hwp5,975872,5.0.0.3,6,122,1650,131875,서   론,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/03-4장제1절-0404(종합편).hwp,hwp5,10006528,5.0.0.3,3,123,1307,66998,16개 광역시 ․ 도 지역문화산업,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/04-4장제2절-0416초이(종합편).hwp,hwp5,8977920,5.0.0.3,4,37,401,35996,제2절 설문결과 분석,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/05-4장제2절부록-지역맵핑-0404(종합편).hwp,hwp5,2192384,5.0.0.3,1,21,188,5164,※ 10대 문화산업 기업/대학/협회 맵핑,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/06-4장제3절-0404(종합편).hwp,hwp5,72704,5.0.0.3,1,19,30,20243,제3절 16개 광역시․도별 종합 분석,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/08-6장-0404(종합편).hwp,hwp5,780800,5.0.0.3,20,81,918,65959,지역 문화산업 경쟁력 강화 방안,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/09-7장-0404(종합편).hwp,hwp5,294400,5.0.0.3,1,54,843,54451,지역문화산업 육성,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/10-종합편참고문헌-0404(종합편).hwp,hwp5,39936,5.0.0.3,1,7,137,12034,참 고 문 헌,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/종합편/종합편부록-0404(종합편).hwp,hwp5,479744,5.0.0.3,2,36,236,12517,부   록,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/지역편/00-목차-0404(지역편).hwp,hwp5,56832,5.0.0.3,1,18,495,16645,❙ 요  약	1,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/지역편/01-요약-0404(지역편).hwp,hwp5,2181632,5.0.0.3,16,58,337,40483,제 1 장 부  산,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/지역편/10-지역편참고문헌-0404(지역편).hwp,hwp5,23040,5.0.0.3,2,4,93,3494,참 고 문 헌,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0601_문화산업 클러스터 지형도 작성을 통한 지역문화 산업 육성 방안(임기철.최지선)/지역편/12-부록 2- 업체 리스트-0404(지역편).hwp,hwp5,148992,5.0.0.3,2,20,46,33423,업체 리스트,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0605_연구개발 재원배분 구조 개선방안 연구(황용수)/연구개발 재원배분 구조 개선방안 연구_황용수(최종보고서).hwp,hwp5,2423296,5.0.1.6,3,240,3464,241447,R&D 재원 배분구조 개선방안 연구,[],,,
40년 기관 생산 발간물/5. 수탁연구/2006년 수탁과제 최종보고서(24건)/I-0608_동북아 과학기술 공동체 구축을 위한 한중일 협력방안(이명진)/동북아 과학기술 공동체 구축을 위한 한중일 협력방안_이명진(최종보고서).hwp,hwp5,796672,5.0.0.3,5,148,2320,200602,동북아 과학기술 공동체 구축을 위한,[],,,
